V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113
4,4,0,2,4,2,5,46,1,11,13,1,3,3,3,1,0,1,1,2,1,0,40,41,39,15,51,61,51,61,50,16,50,40,40,51,0,40,60,61,40
5,2,0,1,2,2,4,32,1,10,10,1,0,1,3,4,4,1,1,2,23,0,31,60,81,84,68,40,16,41,85,26,70,60,59,84,9,32,60,97,47
2,4,1,2,4,1,8,24,6,8,0,4,4,2,1,1,0,1,1,1,2,0,50,50,50,50,85,60,50,50,50,50,85,50,100,50,50,15,50,70,100
6,3,0,1,5,1,1,20,6,9,0,8,4,1,1,1,0,1,1,3,27,0,50,54,32,65,50,62,98,58,66,67,73,43,63,54,51,73,45,50,57
6,2,1,1,3,1,4,64,1,14,6,5,3,6,1,1,0,1,1,2,19,0,15,60,70,70,60,40,70,60,70,30,30,60,70,70,40,70,40,85,15
5,1,1,1,99,1,4,51,6,9,0,1,2,5,1,1,0,1,1,1,1,0,100,100,100,85,100,40,50,85,100,70,70,100,100,100,1,40,100,70,100
2,4,4,1,99,2,8,18,6,9,0,4,1,1,1,1,0,1,0,1,3,0,1,1,30,60,50,50,40,30,70,40,50,50,1,50,1,50,50,50,1
2,4,4,1,5,1,5,51,1,9,8,1,1,1,1,1,0,2,1,1,14,0,70,50,50,60,70,40,70,50,50,50,50,70,85,70,50,100,50,70,50
7,2,1,1,4,1,2,37,4,14,0,1,2,2,1,1,0,1,1,1,15,0,50,85,70,85,70,15,60,30,85,30,60,85,85,85,1,85,85,60,70
1,4,0,1,99,2,8,64,4,16,0,1,0,3,3,4,2,1,1,1,24,4,16,15,49,1,51,50,60,60,50,60,70,17,59,51,30,60,15,70,16
5,2,2,1,6,1,4,47,1,13,10,1,3,1,1,1,0,1,1,2,25,0,70,20,20,25,90,75,95,60,35,10,85,35,95,85,85,90,25,90,1
6,1,2,1,6,2,5,66,1,14,14,1,3,1,1,1,0,1,1,3,21,0,50,32,19,34,50,85,77,69,42,77,72,42,79,50,59,52,30,68,32
7,2,2,1,6,1,5,71,1,10,9,5,3,1,3,1,0,1,1,3,13,0,60,40,50,40,60,60,50,85,1,1,50,40,85,50,60,100,1,85,15
6,3,0,1,99,1,2,21,6,11,0,1,3,2,1,1,0,1,1,4,15,0,85,100,100,50,100,15,70,50,100,50,50,100,100,100,50,70,100,100,100
4,4,4,1,4,1,4,71,1,9,10,1,0,1,1,1,0,1,2,2,13,0,50,50,30,40,70,1,50,15,85,1,50,50,85,70,50,85,85,70,60
7,1,2,1,5,1,1,64,4,13,0,5,3,1,1,1,0,1,1,2,17,0,85,40,40,40,70,60,70,70,70,40,70,85,100,85,70,85,70,70,30
7,2,1,1,1,2,8,36,6,13,0,4,1,1,1,1,0,1,1,2,3,0,10,90,90,65,90,20,30,60,100,50,15,75,50,85,10,50,100,80,75
7,1,1,1,4,1,7,0,1,14,14,1,0,3,3,4,3,1,1,2,28,0,72,92,85,51,85,51,51,70,100,38,52,85,0,100,50,69,100,100,68
7,1,0,1,6,1,4,79,1,10,10,5,3,1,1,1,0,1,2,3,11,0,85,40,30,40,70,60,70,60,40,60,70,40,100,85,85,100,70,70,1
7,2,0,1,6,1,2,43,1,10,9,1,3,1,1,1,0,1,1,2,18,0,40,40,16,32,50,50,77,60,51,40,50,42,92,70,50,94,50,56,17
7,1,1,1,6,0,5,70,1,10,14,7,3,1,1,1,0,1,1,3,0,0,0,50,0,50,0,85,100,70,85,40,100,50,85,100,70,100,85,100,1
7,2,2,1,7,1,2,59,3,11,0,5,3,1,1,1,0,1,1,2,26,0,70,30,1,70,85,85,100,70,85,50,85,50,100,100,50,100,40,85,1
7,1,0,1,5,1,4,77,3,13,10,1,0,1,1,1,0,1,1,3,23,0,92,73,8,78,77,50,92,50,79,18,82,48,93,81,85,86,84,86,9
2,4,0,1,99,1,5,42,4,12,0,1,2,1,1,1,0,1,1,4,12,0,50,51,50,71,61,32,50,17,51,17,4,30,100,52,52,100,51,50,42
3,3,0,1,4,1,1,50,1,13,13,1,0,1,1,1,0,1,1,2,23,0,40,50,50,50,60,40,60,70,70,70,50,70,70,70,50,70,70,50,60
7,1,1,1,4,1,8,61,1,13,13,2,3,1,1,1,0,2,2,2,25,0,25,75,50,25,50,75,50,50,50,1,50,50,50,50,25,90,50,100,1
7,3,1,1,4,1,4,0,1,11,9,1,2,1,1,1,0,2,2,3,13,0,100,70,60,50,70,60,70,60,75,50,50,50,100,50,50,50,70,70,50
6,2,0,1,4,1,1,75,3,9,0,5,3,1,1,1,0,1,1,2,11,0,70,60,70,60,60,70,70,60,30,60,998,60,100,85,15,85,15,998,85
7,2,1,1,3,1,1,70,1,9,9,7,3,1,1,1,0,2,0,3,9,0,60,85,95,70,100,10,100,40,60,50,30,95,100,95,15,75,60,95,85
7,3,2,1,7,1,5,58,4,5,0,1,0,1,1,1,0,1,1,2,21,0,100,2,1,1,100,48,99,59,1,61,50,41,100,100,87,100,1,51,3
7,3,2,1,7,1,2,29,1,13,14,1,3,1,1,1,0,1,1,2,25,0,99,50,18,7,86,98,82,58,2,17,14,1,100,51,58,99,2,91,1
7,3,0,1,6,1,2,73,1,10,13,5,0,1,1,1,0,1,1,2,17,0,60,50,30,50,70,70,70,40,30,60,50,1,100,70,70,70,30,60,1
7,2,2,1,6,2,2,53,1,9,10,1,3,1,1,1,0,1,1,1,23,0,60,15,15,40,50,40,85,30,70,30,60,50,100,70,85,85,30,60,15
7,2,2,1,4,1,4,54,1,13,13,1,3,1,1,1,0,1,1,2,22,0,60,60,70,50,60,50,60,85,70,40,50,70,100,60,40,70,70,85,60
2,4,0,1,1,2,8,22,6,9,0,1,2,1,1,1,0,1,1,4,23,0,1,1,100,100,100,4,1,1,100,19,15,83,36,100,1,100,100,83,85
5,3,0,1,6,1,2,20,6,10,0,8,0,1,1,1,0,1,1,2,24,0,70,65,15,50,95,51,70,41,85,77,80,41,95,100,51,85,31,54,15
3,4,1,1,99,1,5,42,6,9,9,7,1,1,1,1,0,2,0,2,6,0,50,50,50,70,100,50,50,1,70,1,1,50,85,100,0,70,40,85,50
7,2,2,1,6,1,1,86,3,9,0,5,1,1,1,1,0,2,0,3,1,0,0,85,15,39,73,72,100,29,3,39,72,1,99,51,83,98,1,50,30
7,2,0,1,4,1,1,60,1,13,13,1,3,1,1,1,0,1,1,2,27,0,50,40,60,50,70,50,70,60,50,40,50,50,90,70,70,100,50,85,50
7,1,0,1,5,2,2,55,6,10,0,1,3,1,1,1,0,1,1,2,25,0,85,70,15,70,85,85,85,85,85,85,85,15,85,85,85,85,70,100,1
1,4,1,1,4,1,5,39,4,13,0,1,0,1,1,1,0,1,1,2,11,0,70,60,85,72,60,100,40,70,85,50,60,40,100,100,50,70,40,100,70
7,2,0,1,5,1,2,62,1,9,9,1,0,1,1,1,0,1,0,3,0,0,85,50,30,60,85,60,70,60,85,60,85,60,100,85,69,85,50,60,15
5,3,0,2,99,1,4,38,1,9,6,7,2,5,3,1,0,1,1,2,21,0,50,50,50,70,100,70,50,50,85,50,50,70,85,85,50,100,70,85,50
7,3,0,2,7,1,5,62,1,10,7,1,2,1,1,1,0,2,1,2,9,0,100,32,1,59,68,69,99,75,1,85,60,86,99,100,1,100,1,99,40
2,3,1,1,99,2,5,50,4,7,0,2,2,5,3,4,4,1,1,1,8,0,50,50,50,50,50,50,50,50,50,15,50,40,50,50,50,40,50,50,50
6,4,2,1,6,2,1,77,1,13,13,1,3,1,1,1,0,1,2,4,23,0,50,50,30,15,50,70,85,40,50,50,70,15,50,50,70,70,15,70,50
7,1,2,1,4,1,6,50,1,13,13,1,3,1,1,1,0,1,1,2,28,0,1,40,60,1,100,60,1,70,100,40,60,40,100,100,1,70,100,70,30
5,4,0,1,3,1,3,30,6,11,0,1,2,2,1,1,0,1,1,1,15,0,70,100,70,100,85,65,40,70,85,70,100,70,100,70,50,50,85,85,65
5,3,2,1,6,1,7,42,1,12,12,1,2,1,1,1,0,1,1,2,21,0,40,40,40,70,100,60,60,50,50,50,85,60,100,85,60,100,50,60,15
7,3,4,1,5,2,4,52,4,14,0,1,4,1,2,1,0,1,1,2,28,0,85,70,30,15,85,85,85,60,85,40,85,85,85,85,85,85,85,85,30
7,2,1,1,2,1,2,68,1,13,13,5,3,2,1,1,0,1,1,3,9,0,85,84,85,41,92,38,43,41,51,58,18,80,100,100,2,83,52,86,99
7,1,1,1,99,1,2,72,3,10,0,1,0,2,1,1,0,2,2,3,1,0,998,998,70,85,100,998,998,998,998,998,85,998,60,998,998,85,998,85,85
6,3,0,1,5,1,1,64,6,13,0,5,3,1,1,1,0,1,1,3,13,0,30,40,30,40,0,60,60,40,70,15,50,40,70,70,50,70,70,0,15
7,2,1,1,1,2,8,37,1,14,12,1,3,1,1,1,0,1,1,2,25,0,1,100,85,100,85,30,30,85,100,30,50,100,60,100,1,40,100,100,100
5,3,1,1,4,2,7,68,3,13,0,6,0,3,1,1,0,2,0,1,16,0,54,47,60,50,84,57,60,41,43,7,71,3,53,85,75,98,32,85,1
7,3,0,1,99,1,1,49,1,9,15,1,3,1,1,1,0,1,1,2,22,0,50,70,50,68,97,1,30,53,82,53,21,32,95,50,30,100,84,70,54
7,3,0,1,99,1,4,48,1,9,9,6,3,1,1,1,0,1,1,2,15,4,50,50,50,70,100,50,50,85,50,40,50,100,100,100,50,100,50,85,50
7,2,1,1,2,1,7,35,1,16,13,1,3,1,1,1,0,1,1,3,25,0,31,99,80,71,79,13,16,54,98,15,47,61,72,67,17,40,98,96,98
4,3,0,1,4,1,5,83,1,8,10,5,2,2,1,1,0,1,2,3,17,0,70,85,85,60,100,40,60,40,50,30,50,70,100,85,1,70,50,85,70
3,4,0,1,99,1,4,55,4,10,0,1,3,1,1,1,0,1,1,4,16,0,50,50,50,50,70,70,50,85,50,70,50,85,100,85,50,100,50,70,100
7,2,2,1,4,1,5,54,1,11,11,1,0,1,1,1,0,1,1,2,21,0,60,40,50,30,40,50,40,40,1,40,60,1,60,60,50,30,1,30,1
7,1,1,1,99,1,2,47,6,10,0,6,3,2,3,4,2,1,1,1,1,0,0,100,15,85,100,70,15,50,100,40,30,70,100,70,15,30,85,60,100
1,4,2,1,5,1,7,34,1,13,11,1,2,1,1,1,0,1,1,1,22,0,50,40,40,60,50,50,70,40,50,40,50,40,50,50,40,85,50,70,30
7,1,0,1,6,1,4,63,1,10,9,1,2,5,1,1,0,1,1,2,12,2,60,998,15,50,85,30,30,30,998,15,998,1,85,998,85,100,998,70,998
7,2,4,2,99,2,8,30,1,13,13,4,0,1,1,7,2,1,1,1,13,0,14,2,11,18,50,31,71,61,70,66,73,60,70,71,32,86,70,73,9
1,4,0,1,4,2,7,0,1,16,13,1,3,3,3,4,4,1,1,2,3,0,50,40,52,60,71,30,41,52,51,41,50,41,51,51,41,71,51,70,52
7,1,2,1,4,1,4,49,1,13,11,1,0,1,1,1,0,1,1,2,21,0,40,15,30,70,60,60,50,70,15,70,60,30,85,70,60,100,50,85,15
7,1,1,1,2,1,1,90,3,14,0,5,3,1,2,1,0,1,1,3,13,0,30,70,85,70,60,30,50,40,85,15,50,85,60,85,30,40,70,70,70
2,3,0,1,6,1,2,31,6,13,0,1,0,1,2,1,0,1,1,1,19,0,50,40,50,50,50,40,60,70,50,30,50,50,50,50,40,70,50,85,50
3,4,1,1,99,1,2,31,1,11,11,1,0,1,1,1,0,1,1,3,18,0,85,30,85,85,85,60,70,85,100,70,50,60,100,70,60,100,100,70,40
7,3,0,1,4,1,4,64,5,11,0,5,2,1,1,1,0,1,1,1,13,0,48,78,49,98,87,28,50,38,88,19,52,14,73,95,17,97,87,69,3
6,4,2,1,99,2,5,51,1,13,9,1,3,1,1,1,0,1,1,2,25,0,50,50,4,55,32,31,85,51,51,31,41,41,85,51,81,88,50,90,17
2,4,4,1,1,2,8,20,6,8,0,4,0,1,1,1,0,1,1,4,25,0,20,100,95,50,90,50,10,65,100,80,80,90,50,90,30,70,100,90,100
5,3,1,1,4,2,4,29,1,13,13,1,3,1,1,1,0,1,1,2,21,0,15,60,40,40,70,40,40,50,100,50,60,60,85,100,1,70,100,100,40
5,3,4,1,3,2,4,30,6,13,0,1,3,1,1,1,0,1,1,1,20,0,51,74,68,63,71,63,61,71,78,64,58,61,57,84,70,73,83,54,76
7,2,1,1,4,2,7,31,4,10,9,1,0,1,1,1,0,1,1,1,14,0,70,80,79,80,72,42,71,85,85,42,70,85,82,85,50,100,85,85,30
7,2,0,1,2,1,7,42,1,13,13,1,0,1,1,1,0,1,0,3,24,0,31,50,76,63,51,51,51,80,51,51,50,55,86,60,16,51,50,84,55
7,1,1,1,2,1,1,59,4,7,0,5,3,1,1,1,0,1,1,2,15,0,50,70,85,100,71,41,1,1,50,1,61,30,85,85,2,61,40,100,61
7,1,2,1,4,1,1,68,1,10,13,5,3,1,2,1,0,1,1,3,21,0,40,50,10,12,73,41,60,60,79,50,70,85,86,84,13,85,50,84,29
7,1,0,1,6,2,1,80,4,9,0,5,0,1,1,1,0,1,0,3,15,0,50,15,15,40,50,70,85,40,40,30,85,30,70,85,50,70,50,85,1
7,1,1,1,99,1,5,73,1,11,9,1,3,1,1,1,0,1,2,2,1,0,60,85,60,100,70,40,70,70,85,1,40,85,100,85,15,100,85,100,1
7,4,1,2,4,1,1,19,6,7,0,1,0,2,1,1,0,2,1,4,1,0,85,70,40,85,85,85,85,100,60,85,40,70,85,70,70,85,50,100,100
5,3,0,1,3,1,7,62,1,10,14,7,0,3,3,4,3,1,1,1,19,0,1,70,70,85,100,50,50,50,50,1,15,100,85,85,1,70,40,100,85
7,2,2,1,99,1,2,65,1,12,9,1,1,1,1,7,1,1,1,3,20,0,70,0,7,1,83,81,68,85,14,39,59,69,100,87,85,94,17,84,1
4,4,2,1,6,1,5,30,1,12,10,7,3,1,1,1,0,1,1,2,21,0,56,50,69,80,56,70,43,41,38,30,52,49,98,55,50,98,35,98,21
7,1,0,1,5,1,5,60,4,10,0,1,2,1,1,1,0,1,1,2,11,0,50,50,60,100,85,1,60,15,1,1,40,1,100,85,60,70,50,50,1
5,3,1,1,2,1,4,57,1,10,13,1,3,1,1,1,0,1,1,2,27,0,7,89,86,50,77,46,1,70,70,15,52,60,71,85,1,100,60,70,1
7,1,2,1,5,1,4,56,3,9,9,1,2,1,1,1,0,1,1,2,28,0,60,40,30,70,100,40,40,85,100,40,85,70,85,100,70,85,70,60,15
3,4,0,1,4,2,4,63,1,9,10,5,3,1,1,1,0,1,1,3,23,0,50,52,1,70,70,40,40,50,85,50,15,50,60,50,1,70,50,49,50
7,2,1,1,1,2,4,32,1,13,13,1,2,2,3,1,0,1,1,1,17,0,1,99,100,50,50,50,30,50,100,1,50,50,50,50,1,85,100,50,100
7,1,4,1,3,1,5,47,2,16,13,1,0,1,1,1,0,1,1,3,28,0,50,60,50,50,70,50,50,60,70,30,60,70,70,70,30,85,70,85,70
5,2,0,1,6,1,2,56,1,9,10,1,3,1,1,1,0,1,1,2,19,0,85,50,30,15,85,70,70,60,70,60,70,50,85,85,70,85,50,60,15
7,1,1,1,2,1,4,78,1,13,14,5,4,5,3,1,0,1,1,2,28,0,0,90,86,72,85,17,41,41,62,16,41,42,85,50,2,71,41,98,42
7,1,0,1,2,2,8,20,6,10,0,1,0,1,1,1,0,1,1,1,4,0,1,75,90,40,50,60,5,70,100,70,70,85,15,50,50,75,100,100,75
7,2,0,1,2,2,8,65,1,16,14,5,3,1,1,1,0,1,1,3,23,1,1,50,60,55,85,60,50,55,95,1,70,75,40,95,1,75,90,95,70
2,5,1,1,99,1,2,34,6,9,0,1,0,2,1,1,0,1,1,2,15,0,85,50,50,85,70,70,50,70,50,85,50,50,85,50,70,85,50,85,70
7,1,0,1,99,1,5,22,1,8,10,7,3,1,1,1,0,1,1,3,3,0,50,1,1,50,50,50,100,1,15,50,50,15,100,50,50,92,1,50,1
6,1,1,1,2,1,4,80,1,12,14,5,0,1,1,1,0,1,2,3,20,0,60,85,85,85,100,0,60,70,60,40,50,100,100,100,1,100,50,100,70
7,2,0,1,4,1,2,55,1,5,13,7,0,4,1,1,0,1,0,3,15,0,60,60,60,50,85,40,40,50,50,40,40,50,85,70,50,85,30,85,50
2,4,1,1,4,2,8,46,5,13,0,1,0,1,2,1,0,1,1,1,23,0,0,50,50,85,50,50,50,85,70,50,50,50,50,50,50,100,60,70,30
7,1,4,1,2,2,6,58,1,14,9,1,0,1,1,1,0,1,2,3,14,0,70,50,100,85,85,70,85,85,50,1,85,85,85,85,40,85,50,85,85
7,1,0,1,6,2,1,56,1,13,12,1,3,1,1,1,0,1,2,2,1,0,60,15,50,15,60,50,70,60,70,15,50,70,70,70,85,85,70,70,30
7,3,4,1,5,2,8,32,6,11,0,1,0,1,1,1,0,1,1,1,23,0,1,15,30,32,70,30,40,48,1,14,45,1,39,41,71,15,1,84,1
3,4,1,1,4,1,5,59,2,13,13,1,4,1,2,1,0,1,1,2,28,0,60,100,60,40,85,60,60,70,85,60,60,100,100,100,40,85,100,100,85
7,1,4,1,5,1,5,64,1,10,13,5,2,1,1,1,0,1,1,2,16,0,40,84,70,61,86,51,85,70,100,50,70,60,86,85,60,85,100,85,70
1,3,1,1,2,2,8,23,6,10,0,1,0,6,3,1,0,1,1,4,28,0,50,85,70,85,100,70,60,70,100,70,85,100,50,100,999,60,100,100,85
7,3,2,1,6,1,1,50,1,9,10,1,0,1,1,1,0,1,1,1,19,0,50,60,50,40,50,50,40,40,60,60,85,15,70,70,50,60,15,85,30
7,3,0,1,5,2,4,64,1,10,11,1,0,1,1,1,0,1,1,3,15,0,70,60,50,60,60,70,50,70,70,60,70,60,85,85,50,85,70,85,30
7,4,2,1,5,2,5,22,6,9,12,1,3,1,1,1,0,1,1,1,14,0,50,17,1,1,31,16,70,60,50,15,47,1,50,50,78,81,1,98,1
7,2,0,1,1,2,8,34,1,14,13,1,4,1,3,1,0,1,1,2,26,0,1,100,99,100,52,62,3,63,100,4,52,100,100,99,1,88,98,100,100
2,4,1,1,4,1,4,40,1,11,13,7,0,5,3,4,4,1,1,2,17,0,40,69,65,51,65,39,36,70,51,41,52,50,51,51,35,70,17,85,34
4,3,0,1,1,2,8,25,6,9,13,1,2,1,1,1,0,1,1,1,21,0,32,51,52,50,60,50,52,52,97,44,19,32,32,51,51,73,96,52,3
5,4,1,1,99,1,4,67,1,12,15,1,2,1,1,1,0,1,1,2,17,0,61,51,51,52,62,50,50,51,1,14,40,27,73,66,53,83,16,60,60
7,1,1,1,2,1,4,73,1,14,14,5,3,1,1,1,0,1,0,3,17,0,30,100,100,85,100,70,1,60,100,15,50,85,60,100,1,85,85,100,85
5,3,2,1,5,1,5,44,1,13,13,1,3,1,1,1,0,1,1,2,26,0,60,50,50,40,70,40,60,60,50,40,50,50,100,50,50,85,50,50,70
7,3,0,1,6,1,1,70,1,10,9,5,0,1,1,1,0,1,0,2,22,0,50,70,1,61,99,0,98,40,1,16,84,1,99,99,61,99,1,99,1
7,2,2,1,5,2,1,62,4,14,0,1,3,1,1,1,0,1,1,2,20,0,17,42,2,32,31,71,88,41,50,16,17,1,85,40,5,85,51,51,1
1,4,0,1,3,2,8,31,1,13,13,1,3,1,1,1,0,1,1,2,26,0,50,70,100,30,83,36,50,60,98,52,50,50,51,99,50,85,85,70,50
4,3,2,2,6,1,5,38,1,7,7,1,0,5,1,2,0,1,1,2,1,0,70,50,45,50,100,50,85,70,1,60,50,50,100,70,60,60,1,60,60
3,4,0,2,99,2,4,28,6,12,0,4,2,1,1,1,0,1,1,4,18,1,51,0,70,84,70,0,0,50,83,50,50,70,69,88,50,83,68,50,79
7,1,1,1,2,2,6,39,4,13,13,1,3,1,1,1,0,1,1,1,21,0,1,100,100,85,100,30,30,60,100,40,50,100,85,100,1,85,100,100,100
7,2,0,1,6,1,4,65,1,13,8,5,3,1,1,1,0,1,1,2,17,0,41,53,16,59,62,87,83,61,54,44,86,15,87,87,86,100,49,66,1
5,2,1,1,99,2,4,20,6,10,0,1,2,1,1,1,0,2,1,2,28,0,100,100,100,100,100,100,100,60,100,50,100,100,100,100,1,100,100,100,100
6,3,0,1,6,1,1,83,1,9,14,5,0,1,1,1,0,1,2,3,0,0,70,50,15,70,100,60,85,60,30,15,60,1,100,70,50,85,50,50,1
5,4,0,1,99,1,5,22,6,9,0,8,0,2,1,1,0,1,1,2,15,0,50,1,1,50,65,50,70,50,1,50,50,50,100,50,50,70,50,50,1
7,2,1,1,99,1,1,35,5,6,9,1,2,5,3,2,0,1,1,1,2,0,50,50,60,70,70,70,70,70,70,60,50,50,70,50,50,85,50,85,30
7,2,2,1,99,1,4,59,1,13,9,1,0,1,1,1,0,1,1,3,22,0,50,51,50,85,50,40,51,51,50,30,50,51,100,50,50,100,50,84,48
7,4,1,1,2,2,8,18,6,10,0,8,3,1,1,1,0,1,1,4,26,0,30,1,60,40,50,40,40,70,70,50,40,50,85,100,50,30,70,85,50
2,3,0,2,5,1,4,26,4,13,0,6,0,1,1,1,0,1,1,1,1,0,40,40,30,50,40,60,60,50,1,50,40,50,70,50,50,60,1,80,1
7,1,2,1,6,2,4,59,1,10,11,1,3,1,1,1,0,1,1,2,21,0,70,50,30,15,85,85,85,50,0,40,85,1,85,85,60,100,30,85,1
7,4,1,1,5,2,8,41,6,7,0,6,1,1,1,1,0,1,2,1,2,0,40,50,50,60,60,40,60,50,50,50,30,50,50,50,50,60,40,70,40
5,3,4,1,4,1,0,27,1,11,11,1,0,1,1,1,0,1,1,2,23,0,50,50,50,40,50,50,50,1,60,15,60,50,70,50,50,85,50,50,40
3,3,1,1,99,1,4,34,1,12,14,1,3,1,1,1,0,1,1,2,21,0,50,58,50,50,60,50,67,50,89,60,57,50,89,50,50,100,50,65,25
5,3,1,1,3,2,4,42,1,13,15,1,3,5,3,1,0,1,1,2,26,0,30,50,50,100,60,50,50,15,85,1,50,50,30,50,1,85,100,100,100
7,3,0,2,1,1,8,34,4,12,11,1,0,1,1,1,0,1,1,3,9,0,85,15,50,70,100,30,50,50,70,1,1,100,85,100,50,1,50,85,100
7,4,4,1,4,2,4,32,6,13,0,1,2,1,1,1,0,1,1,2,9,0,50,50,50,60,60,60,50,60,70,40,60,60,60,60,50,85,85,60,50
7,1,2,1,5,2,8,46,1,9,9,1,2,1,1,1,0,1,1,2,24,0,40,40,40,60,70,60,60,60,50,60,50,60,60,50,50,70,50,70,30
7,3,0,1,6,1,5,61,1,10,9,6,2,1,1,1,0,1,1,3,1,4,2,76,85,52,52,1,15,31,40,40,3,41,15,85,53,40,85,99,16
7,2,1,2,4,1,4,47,4,12,13,4,0,1,1,1,0,2,0,4,1,0,85,50,50,50,85,60,1,40,1,50,50,50,100,85,85,100,1,50,1
1,3,1,1,99,1,5,49,4,9,0,1,0,5,3,4,0,1,1,2,9,0,999,50,40,50,0,50,90,50,50,50,50,20,90,50,999,50,30,40,999
7,1,2,1,6,1,2,56,1,10,10,1,0,1,1,1,0,1,1,2,13,0,95,10,40,50,70,61,90,62,60,70,60,25,95,95,70,95,60,70,5
0,0,0,1,3,2,8,23,6,9,0,1,0,1,1,1,0,1,1,1,9,4,40,16,60,15,50,1,45,30,70,4,41,59,58,60,2,61,51,99,30
7,2,0,1,5,1,4,31,6,12,0,8,0,1,1,1,0,1,1,1,3,0,0,0,50,50,85,90,50,60,90,5,85,100,100,100,50,99,0,100,5
7,3,4,1,5,2,8,59,1,10,6,1,3,1,1,1,0,1,1,2,24,0,39,41,51,17,50,40,60,60,42,40,51,51,51,50,15,60,16,70,41
4,3,0,1,2,1,8,39,6,12,0,1,1,1,1,1,0,1,1,1,2,0,1,98,99,86,100,45,18,60,100,52,73,98,59,100,54,72,100,100,100
5,4,0,1,3,1,2,63,1,7,7,5,3,2,1,1,0,2,2,3,17,0,100,999,999,70,100,85,999,85,15,100,40,999,100,50,50,85,50,85,999
7,2,0,1,4,1,2,81,3,9,0,5,2,1,1,1,0,1,2,4,26,0,70,50,50,50,85,50,50,70,50,60,61,40,85,99,41,85,50,85,40
7,1,0,1,7,1,5,67,4,95,0,5,1,1,1,1,0,1,0,2,2,0,97,41,8,61,70,66,97,70,50,52,85,90,99,92,85,85,50,93,40
7,1,0,1,3,2,4,42,1,14,12,1,3,1,1,1,0,1,1,2,26,0,40,70,50,60,50,60,50,85,50,40,50,50,50,50,30,85,50,70,60
7,1,0,1,7,1,2,70,1,9,9,5,0,1,1,1,0,1,1,3,26,0,61,14,12,4,71,94,96,52,12,42,84,11,100,51,83,100,1,36,1
4,4,0,1,4,1,4,57,3,11,0,1,3,1,1,1,0,1,2,3,19,0,50,40,50,50,50,15,50,50,70,1,30,1,85,50,50,60,50,60,1
7,2,1,1,4,1,2,58,1,14,14,1,3,2,1,1,0,1,1,2,27,0,69,51,59,51,83,63,58,62,53,33,48,27,96,71,30,72,16,75,61
7,1,4,1,4,2,4,43,1,13,16,1,0,1,1,1,0,1,1,2,25,0,1,60,100,100,85,1,1,100,50,50,1,85,1,100,1,50,70,100,85
4,3,1,1,99,1,2,53,1,10,9,1,3,2,1,1,0,1,2,2,15,0,1,50,51,50,85,50,2,52,51,2,0,72,84,51,1,50,51,85,61
6,1,0,1,99,1,1,62,1,9,9,1,0,1,1,1,0,1,1,3,5,0,70,50,60,40,50,40,50,70,50,1,40,50,85,50,15,50,50,85,60
7,1,1,1,2,2,8,33,1,14,14,1,3,1,1,1,0,1,1,1,23,0,1,96,85,90,85,15,16,40,100,31,41,40,40,85,16,31,100,99,70
3,3,2,1,7,1,1,27,1,14,14,1,3,1,1,1,0,1,1,2,22,0,50,1,15,50,50,50,70,50,15,15,50,50,50,50,60,90,15,50,15
3,2,1,1,4,1,7,21,6,9,0,1,0,2,1,1,0,1,2,1,1,0,66,79,47,66,74,75,48,46,16,65,51,59,59,24,69,3,19,47,97
7,2,0,1,6,2,4,53,2,13,13,1,4,1,1,1,0,1,1,2,27,0,15,60,15,60,15,85,15,70,70,1,40,50,85,60,1,15,60,90,15
7,2,0,1,4,1,2,58,1,10,10,4,3,1,1,1,0,1,1,2,25,0,70,60,70,60,70,60,60,60,50,40,60,60,85,85,70,70,50,85,50
5,3,0,1,3,2,8,21,6,10,0,8,0,1,1,1,0,1,1,4,18,0,30,70,70,85,70,40,40,60,85,40,50,85,85,85,15,85,85,50,85
7,2,0,1,5,1,1,67,4,9,0,1,2,1,2,1,0,1,1,1,14,0,70,50,70,70,85,70,85,85,50,70,70,60,85,60,85,100,50,100,60
5,3,2,1,5,1,4,50,1,9,11,1,3,1,1,1,0,1,1,2,21,0,100,1,1,100,100,52,100,85,100,70,100,100,100,100,100,100,100,100,1
7,3,0,1,2,2,8,65,6,13,0,1,2,1,1,1,0,1,1,3,13,0,24,71,61,50,70,31,40,61,50,25,50,40,40,50,2,78,50,85,70
4,1,0,1,2,1,1,60,1,11,12,1,2,1,1,1,0,1,1,2,14,0,71,87,98,72,90,45,30,45,100,40,99,100,100,99,17,74,100,94,84
7,2,2,1,7,1,1,64,1,9,9,7,3,1,1,1,0,1,1,2,12,0,85,60,15,1,100,85,100,40,1,30,85,15,100,70,100,85,1,100,1
7,1,4,1,1,1,7,47,5,12,0,7,1,1,1,1,0,2,1,1,7,0,10,90,60,47,48,35,40,55,80,30,35,80,30,70,1,80,55,95,35
7,4,0,1,6,1,2,56,4,6,10,1,0,1,1,1,0,1,2,2,12,0,40,15,30,15,70,30,60,60,60,40,30,40,100,70,30,100,40,85,1
